,Idade,Sexo,Tipo de Assinatura,Valor,Modalidade,Cidade de Entrega,Nome do Bairro,Número Exemplares,Número Exemplares Entregues,Quantidade Parcelas Contrato,Data de Validade Inicial,Data de Validade Final,Número Exemplares a Entregar
215,82,M,Impressa,1251.75,Anual,São José do Rio Preto,São Francisco,261,252,11,15/04/2023 ,13/04/2024 ,9
216,48,M,Combo,468.0,Anual,São José do Rio Preto,Higienópolis,104,102,1,15/04/2023 ,13/04/2024 ,2
217,56,M,Combo,468.0,Anual,São José do Rio Preto,Roseiral,104,102,12,15/04/2023 ,12/04/2024 ,2
218,83,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Tarraf,261,252,10,15/04/2023 ,13/04/2024 ,9
219,82,M,Impressa,1251.75,Anual,São José do Rio Preto,Parque Residencial Damha,261,253,3,15/04/2023 ,13/04/2024 ,8
220,83,M,Digital,1251.75,Anual,São José do Rio Preto,Residencial Marcia,261,256,1,15/04/2023 ,13/04/2024 ,5
221,66,F,Combo,468.0,Anual,São José do Rio Preto,Residencial Marcia,104,102,12,15/04/2023 ,12/04/2024 ,2
222,78,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Anchieta,261,253,12,15/04/2023 ,13/04/2024 ,8
223,95,M,Impressa,1251.75,Anual,NEVES PAULISTA,Centro,261,253,12,15/04/2023 ,13/04/2024 ,8
224,81,M,Impressa,1251.75,Anual,São José do Rio Preto,Parque Residencial Damha,261,253,4,15/04/2023 ,13/04/2024 ,8
225,81,M,Combo,468.0,Anual,São José do Rio Preto,Parque Residencial Damha,104,102,12,15/04/2023 ,12/04/2024 ,2
226,78,M,Impressa,1251.75,Anual,Mirassol,AEROPORTO,261,252,1,15/04/2023 ,13/04/2024 ,9
227,84,M,Impressa,1251.75,Anual,José Bonifácio,A DEFINIR,261,253,12,15/04/2023 ,13/04/2024 ,8
228,51,M,Combo,468.0,Anual,Monte Aprazível,A DEFINIR,104,102,1,15/04/2023 ,13/04/2024 ,2
229,51,M,Impressa,1251.75,Anual,Cedral,A DEFINIR,261,253,11,15/04/2023 ,13/04/2024 ,8
230,49,M,Combo,468.0,Anual,São José do Rio Preto,Parque Residencial Damha,104,102,12,15/04/2023 ,13/04/2024 ,2
231,53,M,Impressa,1251.75,Anual,Mirassol,A DEFINIR,261,253,10,15/04/2023 ,13/04/2024 ,8
232,53,M,Impressa,1251.75,Anual,Mirassol,AEROPORTO,261,253,1,15/04/2023 ,13/04/2024 ,8
233,53,M,Impressa,1251.75,Anual,Potirendaba,A DEFINIR,261,253,11,15/04/2023 ,13/04/2024 ,8
234,53,M,Impressa,1251.75,Anual,Mirassol,LOT VILLAGE MIRASSOL,261,253,11,15/04/2023 ,13/04/2024 ,8
235,55,M,Impressa,1251.75,Anual,Olímpia,Centro,261,252,1,15/04/2023 ,15/04/2024 ,9
236,49,F,Impressa,1251.75,Anual,Uchoa,A DEFINIR,261,253,8,15/04/2023 ,13/04/2024 ,8
237,75,F,Impressa,1251.75,Anual,Guapiaçu,MONTE CARLO,261,253,11,15/04/2023 ,13/04/2024 ,8
238,53,M,Impressa,1251.75,Anual,Cajobi,Centro,261,252,12,15/04/2023 ,15/04/2024 ,9
239,54,F,Digital,1251.75,Anual,São José do Rio Preto,Jardim Novo Aeroporto,261,251,6,16/04/2023 ,19/04/2024 ,10
240,51,M,Digital,1251.75,Anual,São José do Rio Preto,Vila Santa Tereza,261,252,12,16/04/2023 ,15/04/2024 ,9
241,51,M,Impressa,1251.75,Anual,São José do Rio Preto,Parque Residencial Atlântica,261,252,6,16/04/2023 ,15/04/2024 ,9
242,51,M,Digital,1251.75,Anual,São José do Rio Preto,Jardim Nazareth,261,254,11,16/04/2023 ,15/04/2024 ,7
243,75,F,Impressa,1251.75,Anual,São José do Rio Preto,Eldorado,261,252,12,16/04/2023 ,15/04/2024 ,9
244,70,F,Combo,468.0,Anual,São José do Rio Preto,Vila Diniz,104,101,12,16/04/2023 ,19/04/2024 ,3
245,56,M,Impressa,1251.75,Anual,São José do Rio Preto,Centro,261,252,1,16/04/2023 ,15/04/2024 ,9
246,56,M,Impressa,1251.75,Anual,São José do Rio Preto,Parque Industrial,261,251,1,16/04/2023 ,17/04/2024 ,10
247,53,M,Combo,468.0,Anual,São José do Rio Preto,Vila Aurora,104,101,1,16/04/2023 ,19/04/2024 ,3
248,83,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim dos Seixas,261,252,10,16/04/2023 ,15/04/2024 ,9
249,81,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Azul (Zona Rural),261,252,2,16/04/2023 ,15/04/2024 ,9
250,59,F,Combo,468.0,Anual,São José do Rio Preto,Eldorado,104,101,12,16/04/2023 ,19/04/2024 ,3
251,95,M,Impressa,1251.75,Anual,São José do Rio Preto,Residencial Marcia,261,252,10,16/04/2023 ,15/04/2024 ,9
252,86,M,Impressa,1251.75,Anual,São José do Rio Preto,Fazenda Monte Alto (Zona Rural),261,251,12,16/04/2023 ,15/04/2024 ,10
253,51,M,Digital,1251.75,Anual,São José do Rio Preto,Residencial Marcia,261,255,12,16/04/2023 ,15/04/2024 ,6
254,78,M,Digital,1251.75,Anual,São José do Rio Preto,Chácara Municipal,261,253,12,16/04/2023 ,15/04/2024 ,8
255,53,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Tarraf,261,242,8,16/04/2023 ,30/04/2024 ,19
256,53,M,Impressa,1251.75,Anual,Tanabi,A DEFINIR,261,252,11,16/04/2023 ,15/04/2024 ,9
257,83,F,Digital,1251.75,Anual,Estrela d Oeste,Centro,261,256,12,16/04/2023 ,15/04/2024 ,5
258,86,M,Impressa,1251.75,Anual,São José do Rio Preto,QUINTA DO GOLFE,261,251,1,16/04/2023 ,15/04/2024 ,10
259,67,M,Digital,1251.75,Anual,Mirassol,MARILU,261,256,12,16/04/2023 ,15/04/2024 ,5
260,67,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Redentora,261,250,10,18/04/2023 ,16/04/2024 ,11
261,92,M,Combo,780.0,Anual,Catanduva,Centro,156,155,12,18/04/2023 ,16/04/2024 ,1
262,88,M,Combo,780.0,Anual,São José do Rio Preto,Centro,156,152,12,18/04/2023 ,16/04/2024 ,4
263,95,M,Combo,780.0,Anual,São José do Rio Preto,Centro,156,152,12,18/04/2023 ,15/04/2024 ,4
264,54,M,Impressa,1251.75,Anual,São José do Rio Preto,Roseiral,261,250,10,18/04/2023 ,16/04/2024 ,11
265,49,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Bela Vista,261,251,8,18/04/2023 ,16/04/2024 ,10
266,49,M,Digital,1251.75,Anual,São José do Rio Preto,Jardim Novo Aeroporto,261,255,12,18/04/2023 ,16/04/2024 ,6
267,77,M,Combo,780.0,Anual,São José do Rio Preto,Vila Diniz,156,151,12,18/04/2023 ,16/04/2024 ,5
268,79,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Panorama,261,250,10,18/04/2023 ,16/04/2024 ,11
269,89,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Santa Tereza,261,250,12,18/04/2023 ,16/04/2024 ,11
270,81,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Redentora,261,250,3,18/04/2023 ,16/04/2024 ,11
271,81,M,Combo,780.0,Anual,São José do Rio Preto,Centro,156,153,12,18/04/2023 ,15/04/2024 ,3
272,85,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Nazareth,261,251,12,18/04/2023 ,16/04/2024 ,10
273,82,M,Impressa,1251.75,Anual,São José do Rio Preto,Parque Industrial,261,251,3,18/04/2023 ,16/04/2024 ,10
274,89,M,Combo,780.0,Anual,São José do Rio Preto,Cecap,156,155,2,18/04/2023 ,15/04/2024 ,1
275,78,M,Combo,780.0,Anual,São José do Rio Preto,Vila Aurora,156,152,1,18/04/2023 ,16/04/2024 ,4
276,81,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Congonhas,261,250,6,18/04/2023 ,16/04/2024 ,11
277,81,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Santa Lúcia,156,155,12,18/04/2023 ,15/04/2024 ,1
278,77,M,Impressa,1251.75,Anual,São José do Rio Preto,Conjunto Habitacional Costa do Sol,261,251,12,18/04/2023 ,16/04/2024 ,10
279,82,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Urano,156,128,12,18/04/2023 ,12/06/2024 ,28
280,83,M,Combo,780.0,Anual,São José do Rio Preto,Higienópolis,156,152,1,18/04/2023 ,16/04/2024 ,4
281,85,M,Impressa,1251.75,Anual,São José do Rio Preto,São Francisco,261,250,12,18/04/2023 ,16/04/2024 ,11
282,86,M,Digital,1251.75,Anual,São José do Rio Preto,Parque Residencial Comendador Mancor Daud,261,251,1,18/04/2023 ,16/04/2024 ,10
283,88,M,Combo,780.0,Anual,São José do Rio Preto,Roseiral,156,151,12,18/04/2023 ,15/04/2024 ,5
284,89,M,Combo,780.0,Anual,São José do Rio Preto,Residencial Marcia,156,154,12,18/04/2023 ,16/04/2024 ,2
285,89,M,Combo,780.0,Anual,Engenheiro Schmitt,SAO DEOCLECIANO,156,154,12,18/04/2023 ,15/04/2024 ,2
286,85,M,Combo,780.0,Anual,São José do Rio Preto,Parque Residencial Damha,156,154,12,18/04/2023 ,16/04/2024 ,2
287,85,M,Combo,780.0,Anual,Olímpia,A DEFINIR,156,155,3,18/04/2023 ,15/04/2024 ,1
288,80,F,Impressa,1251.75,Anual,São José do Rio Preto,Vila Elmaz,261,250,3,19/04/2023 ,17/04/2024 ,11
289,82,M,Digital,1251.75,Anual,São José do Rio Preto,Jardim Novo Aeroporto,261,250,1,19/04/2023 ,17/04/2024 ,11
290,99,M,Impressa,1251.75,Anual,São José do Rio Preto,Solo Sagrado I,261,250,12,19/04/2023 ,17/04/2024 ,11
291,82,M,Impressa,1251.75,Anual,São José do Rio Preto,Boa Vista,261,250,12,19/04/2023 ,17/04/2024 ,11
292,67,M,Impressa,1251.75,Anual,São José do Rio Preto,Boa Vista,261,250,12,19/04/2023 ,17/04/2024 ,11
293,60,F,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Santa Catarina,261,249,12,19/04/2023 ,13/04/2024 ,12
294,48,F,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Tarraf II,261,249,12,19/04/2023 ,17/04/2024 ,12
295,58,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Santa Catarina,261,241,10,19/04/2023 ,30/04/2024 ,20
296,83,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Imperial,261,249,12,19/04/2023 ,17/04/2024 ,12
297,85,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Diniz,261,249,12,19/04/2023 ,17/04/2024 ,12
298,92,M,Impressa,1251.75,Anual,São José do Rio Preto,São Francisco,261,249,12,19/04/2023 ,17/04/2024 ,12
299,71,F,Combo,780.0,Anual,São José do Rio Preto,Estância Navarrete (Zona Rural),156,152,12,19/04/2023 ,16/04/2024 ,4
300,68,M,Digital,1251.75,Anual,São José do Rio Preto,Loteamento Parque dos Pássaros,261,250,6,19/04/2023 ,17/04/2024 ,11
301,68,M,Impressa,1251.75,Anual,Ibirá,Centro,261,250,12,19/04/2023 ,17/04/2024 ,11
302,81,M,Impressa,1251.75,Anual,Urupês,A DEFINIR,261,250,4,19/04/2023 ,17/04/2024 ,11
303,84,M,Impressa,1251.75,Anual,José Bonifácio,A DEFINIR,261,250,12,19/04/2023 ,17/04/2024 ,11
304,55,F,Impressa,1251.75,Anual,Uchoa,A DEFINIR,261,241,12,19/04/2023 ,03/05/2024 ,20
305,50,M,Impressa,1251.75,Anual,Bálsamo,DISTRITO INDUSTRIAL,261,250,1,19/04/2023 ,17/04/2024 ,11
306,50,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Imperial,261,248,12,20/04/2023 ,19/04/2024 ,13
307,77,M,Digital,1251.75,Anual,São José do Rio Preto,Jardim Palmeiras,261,250,1,20/04/2023 ,19/04/2024 ,11
308,51,M,Impressa,1251.75,Anual,São José do Rio Preto,Boa Vista,261,248,12,20/04/2023 ,19/04/2024 ,13
309,51,M,Impressa,1251.75,Anual,São José do Rio Preto,Boa Vista,261,225,12,20/04/2023 ,25/05/2024 ,36
310,96,M,Impressa,1251.75,Anual,São José do Rio Preto,Centro,261,249,12,20/04/2023 ,19/04/2024 ,12
311,124,M,Combo,780.0,Anual,São José do Rio Preto,Centro,156,150,12,20/04/2023 ,22/04/2024 ,6
312,78,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Tarraf II,261,244,12,20/04/2023 ,26/04/2024 ,17
313,78,M,Digital,1251.75,Anual,São José do Rio Preto,Distrito Industrial,261,253,1,20/04/2023 ,19/04/2024 ,8
314,94,M,Digital,1251.75,Anual,São José do Rio Preto,Centro,261,251,1,20/04/2023 ,19/04/2024 ,10
315,85,M,Digital,1251.75,Anual,São José do Rio Preto,Jardim Tarraf,261,249,6,20/04/2023 ,19/04/2024 ,12
316,80,M,Digital,1251.75,Anual,São José do Rio Preto,Jardim Tarraf,261,249,1,20/04/2023 ,19/04/2024 ,12
317,86,M,Impressa,1251.75,Anual,São José do Rio Preto,Parque Celeste,261,245,1,20/04/2023 ,22/04/2024 ,16
318,85,M,Combo,468.0,Anual,Catanduva,Centro,104,100,12,22/04/2023 ,20/04/2024 ,4
319,64,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Sinibaldi,261,247,12,22/04/2023 ,20/04/2024 ,14
320,85,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Redentor,261,243,11,22/04/2023 ,27/04/2024 ,18
321,83,M,Impressa,1251.75,Anual,São José do Rio Preto,Parque Quinta das Paineiras,261,237,10,22/04/2023 ,15/05/2024 ,24
322,79,M,Combo,468.0,Anual,São José do Rio Preto,Jardim Nazareth,104,100,12,22/04/2023 ,19/04/2024 ,4
323,86,M,Digital,1251.75,Anual,São José do Rio Preto,Vila Nossa Senhora do Bonfim,261,249,12,22/04/2023 ,20/04/2024 ,12
324,92,M,Impressa,1251.75,Anual,São José do Rio Preto,Eldorado,261,248,12,22/04/2023 ,20/04/2024 ,13
325,86,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Imperial,261,247,12,22/04/2023 ,20/04/2024 ,14
326,86,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Caparroz,261,248,12,22/04/2023 ,20/04/2024 ,13
327,53,M,Combo,468.0,Anual,São José do Rio Preto,Vila Maceno,104,100,1,22/04/2023 ,19/04/2024 ,4
328,79,M,Impressa,1251.75,Anual,São José do Rio Preto,Bosque da Felicidade,261,248,12,22/04/2023 ,20/04/2024 ,13
329,79,M,Combo,468.0,Anual,São José do Rio Preto,Vila Zilda,104,99,12,22/04/2023 ,20/04/2024 ,5
330,97,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Santa Cruz,261,245,11,22/04/2023 ,24/04/2024 ,16
331,87,M,Impressa,1251.75,Anual,São José do Rio Preto,Cidade Nova,261,247,3,22/04/2023 ,20/04/2024 ,14
332,79,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim São Marco,261,249,12,22/04/2023 ,20/04/2024 ,12
333,79,M,Impressa,1251.75,Anual,São José do Rio Preto,São Francisco,261,247,12,22/04/2023 ,20/04/2024 ,14
334,79,M,Digital,1251.75,Anual,São José do Rio Preto,Parque Belvedere,261,251,12,22/04/2023 ,20/04/2024 ,10
335,54,M,Combo,468.0,Anual,São José do Rio Preto,Jardim Urano,104,84,12,22/04/2023 ,21/06/2024 ,20
336,81,F,Digital,1251.75,Anual,São José do Rio Preto,Distrito Industrial,261,252,6,22/04/2023 ,20/04/2024 ,9
337,87,F,Combo,468.0,Anual,São José do Rio Preto,Residencial Marcia,104,100,12,22/04/2023 ,20/04/2024 ,4
338,114,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Tarraf,261,247,12,22/04/2023 ,20/04/2024 ,14
339,54,M,Impressa,1251.75,Anual,José Bonifácio,A DEFINIR,261,248,10,22/04/2023 ,20/04/2024 ,13
340,56,M,Combo,468.0,Anual,São José do Rio Preto,Fazenda Palhinha (Zona Rural),104,100,12,22/04/2023 ,19/04/2024 ,4
341,82,F,Combo,468.0,Anual,Fernandópolis,A DEFINIR,104,100,12,22/04/2023 ,19/04/2024 ,4
342,82,F,Impressa,1251.75,Anual,Mirassol,MARILU,261,248,12,22/04/2023 ,20/04/2024 ,13
343,49,M,Combo,468.0,Anual,Engenheiro Schmitt,BELA VISTA,104,100,12,22/04/2023 ,19/04/2024 ,4
344,49,M,Impressa,1251.75,Anual,Bálsamo,A DEFINIR,261,248,12,22/04/2023 ,20/04/2024 ,13
345,77,M,Impressa,1251.75,Anual,São José do Rio Preto,Centro,261,246,3,23/04/2023 ,22/04/2024 ,15
346,91,M,Combo,468.0,Anual,São José do Rio Preto,Conjunto Habitacional Cristo Rei,104,99,12,23/04/2023 ,20/04/2024 ,5
347,97,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Tarraf II,261,225,12,23/04/2023 ,24/05/2024 ,36
348,81,M,Combo,468.0,Anual,São José do Rio Preto,Jardim Maracanã,104,99,12,23/04/2023 ,26/04/2024 ,5
349,83,M,Combo,468.0,Anual,São José do Rio Preto,Jardim Yolanda,104,99,12,23/04/2023 ,20/04/2024 ,5
350,89,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Canaã,261,246,6,23/04/2023 ,22/04/2024 ,15
351,76,M,Impressa,1251.75,Anual,Catanduva,Vila Alexandria,261,247,12,23/04/2023 ,22/04/2024 ,14
352,98,M,Impressa,1251.75,Anual,São José do Rio Preto,Parque Residencial Damha,261,247,12,23/04/2023 ,22/04/2024 ,14
353,51,M,Combo,468.0,Anual,São José do Rio Preto,Jardim Congonhas,104,99,12,23/04/2023 ,26/04/2024 ,5
354,124,M,Combo,468.0,Anual,São José do Rio Preto,Parque Residencial Damha,104,99,12,23/04/2023 ,26/04/2024 ,5
355,85,M,Combo,468.0,Anual,Macaubal,A DEFINIR,104,99,12,23/04/2023 ,20/04/2024 ,5
356,83,M,Impressa,1251.75,Anual,Mirassol,LOT VILLAGE MIRASSOL,261,245,10,23/04/2023 ,23/04/2024 ,16
357,83,M,Impressa,1251.75,Anual,Olímpia,A DEFINIR,261,246,10,23/04/2023 ,23/04/2024 ,15
358,81,M,Combo,468.0,Anual,São José do Rio Preto,PARQUE RESIDENCIAL DAMHA VI,104,99,12,23/04/2023 ,20/04/2024 ,5
359,88,M,Combo,468.0,Anual,Olímpia,A DEFINIR,104,99,3,23/04/2023 ,20/04/2024 ,5
360,89,M,Combo,468.0,Anual,Monte Aprazível,A DEFINIR,104,99,12,23/04/2023 ,20/04/2024 ,5
361,49,M,Impressa,1251.75,Anual,São José do Rio Preto,Centro,261,245,10,25/04/2023 ,23/04/2024 ,16
362,46,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Anchieta,261,246,8,25/04/2023 ,23/04/2024 ,15
363,52,F,Combo,780.0,Anual,São José do Rio Preto,Conjunto Habitacional Cristo Rei,156,152,12,25/04/2023 ,22/04/2024 ,4
364,51,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Nazareth,156,149,12,25/04/2023 ,22/04/2024 ,7
365,85,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Maracanã,156,148,12,25/04/2023 ,23/04/2024 ,8
366,53,F,Combo,780.0,Anual,São José do Rio Preto,Vila Maceno,156,149,1,25/04/2023 ,22/04/2024 ,7
367,53,F,Impressa,1251.75,Anual,São José do Rio Preto,Vila Borguese,261,246,10,25/04/2023 ,23/04/2024 ,15
368,71,M,Combo,780.0,Anual,São José do Rio Preto,Vila Zilda,156,150,12,25/04/2023 ,22/04/2024 ,6
369,73,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Hipódromo,261,245,3,25/04/2023 ,23/04/2024 ,16
370,54,M,Digital,1251.75,Anual,São José do Rio Preto,Distrito Industrial,261,250,12,25/04/2023 ,23/04/2024 ,11
371,54,M,Impressa,1251.75,Anual,São José do Rio Preto,Parque Industrial,261,246,8,25/04/2023 ,23/04/2024 ,15
372,97,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Esplanada,261,246,12,25/04/2023 ,23/04/2024 ,15
373,48,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Esplanada,261,246,4,25/04/2023 ,23/04/2024 ,15
374,50,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Alto Alegre,261,246,1,25/04/2023 ,23/04/2024 ,15
375,85,M,Impressa,1251.75,Anual,São José do Rio Preto,Parque Industrial,261,246,10,25/04/2023 ,23/04/2024 ,15
376,78,M,Impressa,1251.75,Anual,São José do Rio Preto,Higienópolis,261,244,12,25/04/2023 ,24/04/2024 ,17
377,89,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Zilda,261,240,8,25/04/2023 ,03/05/2024 ,21
378,91,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Santo Antônio,261,245,12,25/04/2023 ,23/04/2024 ,16
379,83,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Redentora,261,245,3,25/04/2023 ,23/04/2024 ,16
380,80,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Ipiranga,261,246,10,25/04/2023 ,23/04/2024 ,15
381,92,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Santo Antônio,261,244,12,25/04/2023 ,24/04/2024 ,17
382,61,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Bom Jesus,261,245,1,25/04/2023 ,23/04/2024 ,16
383,91,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Tarraf,261,245,12,25/04/2023 ,23/04/2024 ,16
384,93,M,Impressa,1251.75,Anual,São José do Rio Preto,Centro,261,245,3,25/04/2023 ,23/04/2024 ,16
385,87,M,Impressa,1251.75,Anual,São José do Rio Preto,Residencial Ana Célia,261,245,6,25/04/2023 ,23/04/2024 ,16
386,80,M,Digital,1251.75,Anual,Votuporanga,Vila Muniz,261,246,12,25/04/2023 ,23/04/2024 ,15
387,92,M,Combo,780.0,Anual,São José do Rio Preto,Residencial Marcia,156,151,12,25/04/2023 ,23/04/2024 ,5
388,86,M,Impressa,1251.75,Anual,São José do Rio Preto,Parque Residencial Damha,261,246,6,25/04/2023 ,23/04/2024 ,15
389,98,M,Impressa,1251.75,Anual,São José do Rio Preto,Parque Residencial Damha,261,246,1,25/04/2023 ,23/04/2024 ,15
390,93,M,Digital,1251.75,Anual,São José do Rio Preto,Residencial Marcia,261,249,12,25/04/2023 ,23/04/2024 ,12
391,76,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Congonhas,156,149,12,25/04/2023 ,23/04/2024 ,7
392,90,M,Impressa,1251.75,Anual,São José do Rio Preto,Residencial Marcia,261,246,10,25/04/2023 ,23/04/2024 ,15
393,75,M,Impressa,1251.75,Anual,São José do Rio Preto,Parque Residencial Damha,261,246,12,25/04/2023 ,23/04/2024 ,15
394,86,M,Combo,780.0,Anual,São José do Rio Preto,Parque Residencial Damha,156,151,12,25/04/2023 ,23/04/2024 ,5
395,90,M,Combo,780.0,Anual,Macaubal,A DEFINIR,156,152,12,25/04/2023 ,22/04/2024 ,4
396,77,M,Combo,780.0,Anual,São José do Rio Preto,Fazenda Palhinha (Zona Rural),156,148,12,25/04/2023 ,22/04/2024 ,8
397,114,M,Impressa,1251.75,Anual,Mirassol,LOT VILLAGE MIRASSOL,261,246,11,25/04/2023 ,23/04/2024 ,15
398,83,M,Combo,780.0,Anual,Fernandópolis,A DEFINIR,156,152,12,25/04/2023 ,22/04/2024 ,4
399,95,M,Impressa,1251.75,Anual,Mirassol,A DEFINIR,261,246,12,25/04/2023 ,23/04/2024 ,15
400,89,F,Combo,780.0,Anual,Cedral,A DEFINIR,156,152,12,25/04/2023 ,23/04/2024 ,4
401,86,M,Impressa,1251.75,Anual,Guapiaçu,A DEFINIR,261,246,8,25/04/2023 ,23/04/2024 ,15
402,87,M,Combo,780.0,Anual,São José do Rio Preto,PARQUE RESIDENCIAL DAMHA VI,156,151,12,25/04/2023 ,22/04/2024 ,5
403,61,M,Combo,780.0,Anual,Monte Aprazível,A DEFINIR,156,152,12,25/04/2023 ,22/04/2024 ,4
404,77,M,Impressa,1251.75,Anual,Bady Bassitt,A DEFINIR,261,194,2,25/04/2023 ,09/07/2024 ,67
405,52,M,Impressa,1251.75,Anual,Guapiaçu,A DEFINIR,261,245,10,25/04/2023 ,23/04/2024 ,16
406,78,M,Impressa,1251.75,Anual,Nova Granada,A DEFINIR,261,246,11,25/04/2023 ,23/04/2024 ,15
407,87,M,Combo,780.0,Anual,Engenheiro Schmitt,BELA VISTA,156,151,12,25/04/2023 ,22/04/2024 ,5
408,92,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Vivendas,261,244,12,26/04/2023 ,24/04/2024 ,17
409,84,M,Digital,1251.75,Anual,São José do Rio Preto,Jardim Conceição,261,247,12,26/04/2023 ,24/04/2024 ,14
410,93,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Tarraf,261,244,10,26/04/2023 ,24/04/2024 ,17
411,90,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Goyos,261,231,12,26/04/2023 ,17/05/2024 ,30
412,90,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Diniz,261,244,12,26/04/2023 ,24/04/2024 ,17
413,52,F,Impressa,1251.75,Anual,São José do Rio Preto,Vila Moreira,261,245,4,26/04/2023 ,24/04/2024 ,16
414,52,F,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Ouro Verde,261,245,8,26/04/2023 ,24/04/2024 ,16
415,82,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Nossa Senhora da Paz,261,244,12,26/04/2023 ,24/04/2024 ,17
416,82,F,Impressa,1251.75,Anual,São José do Rio Preto,Eldorado,261,245,12,26/04/2023 ,24/04/2024 ,16
417,88,M,Digital,1251.75,Anual,São José do Rio Preto,Vila Maria,261,246,12,26/04/2023 ,24/04/2024 ,15
418,93,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Bosque das Vivendas,261,244,6,26/04/2023 ,24/04/2024 ,17
419,84,F,Impressa,1251.75,Anual,São José do Rio Preto,Jardim dos Seixas,261,245,12,26/04/2023 ,24/04/2024 ,16
420,83,M,Impressa,1251.75,Anual,Engenheiro Schmitt,SAO DEOCLECIANO,261,245,12,26/04/2023 ,24/04/2024 ,16
421,85,M,Impressa,1251.75,Anual,São José do Rio Preto,Residencial Marcia,261,245,12,26/04/2023 ,24/04/2024 ,16
422,50,F,Impressa,1251.75,Anual,Mirassol,AEROPORTO,261,245,3,26/04/2023 ,24/04/2024 ,16
423,83,M,Digital,1251.75,Anual,Monte Aprazível,A DEFINIR,261,249,3,26/04/2023 ,24/04/2024 ,12
424,84,F,Impressa,1251.75,Anual,São José do Rio Preto,Residencial Marcia,261,245,11,26/04/2023 ,24/04/2024 ,16
425,83,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Urano,261,243,6,27/04/2023 ,26/04/2024 ,18
426,89,M,Impressa,1251.75,Anual,São José do Rio Preto,Vila Imperial,261,244,10,27/04/2023 ,26/04/2024 ,17
427,87,M,Impressa,1251.75,Anual,São José do Rio Preto,Jardim Caparroz,261,243,10,27/04/2023 ,27/04/2024 ,18
